data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
27/10/2014 07:42,1,AVE,DOM PEDRO II                                      ,CARLOS PRATES                                     ,BAIRRO                        ,SN
27/10/2014 07:42,2,VDT,DONA HELENA GRECO                                 ,CARLOS PRATES                                     ,BAIRRO                        ,SN
27/10/2014 07:58,1,AVE,CRISTIANO MACHADO                                 ,HELIOPOLIS                                        ,BAIRRO                        ,10101
27/10/2014 08:01,1,AVE,CRISTIANO MACHADO                                 ,VILA CLORIS                                       ,VILA                          ,12001
27/10/2014 08:31,1,RUA,CECILIA PINTO                                     ,                                     ,                 ,SN
27/10/2014 08:31,2,RUA,FRANCISCO SPINO                                   ,                                     ,                 ,SN
27/10/2014 08:36,1,RUA,DOS IMBIRAS                                       ,                                     ,                 ,SN
27/10/2014 08:36,2,RUA,SIRI                                              ,                                     ,                 ,0
27/10/2014 08:36,3,AVE,SARAMENHA                                         ,                                     ,                 ,SN
27/10/2014 08:47,1,AVE,GENERAL CARLOS GUEDES                             ,                                     ,                 ,0
27/10/2014 08:54,1,ROD,BR ZERO QUARENTA                                  ,CALIFORNIA                                        ,BAIRRO                        ,KM 536
27/10/2014 10:55,1,AVE,DOM PEDRO I                                       ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,2177
27/10/2014 11:23,1,AVE,AMAZONAS                                          ,                                     ,                 ,SN
27/10/2014 11:23,2,RUA,DOS TUPIS                                         ,                                     ,                 ,0
27/10/2014 11:23,3,RUA,CURITIBA                                          ,                                     ,                 ,SN
27/10/2014 11:29,1,RUA,PAULINO VAZ DE MELO                               ,DONA CLARA                                        ,BAIRRO                        ,36
27/10/2014 11:33,1,ROD,BR ZERO QUARENTA                                  ,                                     ,                 ,543
27/10/2014 11:38,1,AVE,OTACILIO NEGRAO DE LIMA                           ,GARCAS                                            ,BAIRRO                        ,12600
27/10/2014 11:52,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,OLHOS DAGUA                                       ,BAIRRO                        ,542
27/10/2014 12:00,1,AVE,AUGUSTO DE LIMA                                   ,                                     ,                 ,SN
27/10/2014 12:00,2,RUA,PARACATU                                          ,                                     ,                 ,SN
27/10/2014 12:20,1,RUA,PADRE EUSTAQUIO                                   ,CARLOS PRATES                                     ,BAIRRO                        ,445
27/10/2014 13:07,1,RUA,JUNQUILHOS                                        ,                                     ,                 ,SN
27/10/2014 13:07,2,RUA,BARAO HOMEM DE MELO                               ,                                     ,                 ,0
27/10/2014 13:07,3,RUA,VENEZA                                            ,                                     ,                 ,SN
27/10/2014 15:45,1,AVE,DO CONTORNO                                       ,SANTA EFIGENIA                                    ,BAIRRO                        ,2416
27/10/2014 16:10,1,RUA,GUARARAPES                                        ,GLORIA                                            ,BAIRRO                        ,453
27/10/2014 16:25,1,RUA,SAO JOAO EVANGELISTA                              ,SANTO ANTONIO                                     ,BAIRRO                        ,636
27/10/2014 16:31,1,RUA,CACHOEIRA DE MINAS                                ,MORRO DAS PEDRAS                                  ,BAIRRO                        ,SN
27/10/2014 16:31,2,AVE,RAJA GABAGLIA                                     ,MORRO DAS PEDRAS                                  ,BAIRRO                        ,SN
27/10/2014 16:33,1,AVE,DOM JOAO VI                                       ,CINQUENTENARIO                                    ,BAIRRO                        ,251
27/10/2014 17:18,1,RUA,MINISTRO OLIVEIRA SALAZAR                         ,SANTA MONICA                                      ,BAIRRO                        ,735
27/10/2014 17:40,1,AVE,SENADOR LEVINDO COELHO                            ,TIROL                                             ,BAIRRO                        ,29
27/10/2014 18:12,1,AVE,AFONSO PENA                                       ,                                     ,                 ,SN
27/10/2014 18:12,2,RUA,DOS TUPINAMBAS                                    ,                                     ,                 ,0
27/10/2014 18:12,3,RUA,SAO PAULO                                         ,                                     ,                 ,SN
27/10/2014 19:30,1,RUA,DOMINGOS ROCHA                                    ,                                     ,                 ,SN
27/10/2014 19:30,2,RUA,PARACAIMA                                         ,                                     ,                 ,0
27/10/2014 19:30,3,RUA,PORUINA                                           ,                                     ,                 ,SN
27/10/2014 19:54,1,RUA,PIAUI                                             ,FUNCIONARIOS                                      ,BAIRRO                        ,143
27/10/2014 22:30,1,RUA,JOAQUIM DE FIGUEIREDO                             ,BARREIRO                                          ,BAIRRO                        ,750
27/10/2014 23:34,1,RUA,JAIRO BRITO DOS SANTOS                            ,JARDIM VITORIA                                    ,BAIRRO                        ,523
28/10/2014 00:25,1,RUA,PADRE PEDRO PINTO                                 ,MANTIQUEIRA                                       ,BAIRRO                        ,5010
