data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
31/10/2013 13:04,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CAMARGOS                                          ,BAIRRO                        ,5000
31/10/2013 13:29,1,RUA,DOS GOITACAZES                                    ,                                     ,                 ,S/N
31/10/2013 13:29,2,RUA,JUIZ DE FORA                                      ,                                     ,                 ,S/N
31/10/2013 13:51,1,AVE,WALDYR SOEIRO EMRICH                              ,CASTANHEIRA                                       ,VILA                          ,5111
31/10/2013 14:16,1,RUA,GUARARAPES                                        ,GLORIA                                            ,BAIRRO                        ,1078
31/10/2013 14:18,1,RUA,AUGUSTO JOSE DOS SANTOS                           ,                                     ,                 ,S/N
31/10/2013 14:18,2,RUA,URSULA PAULINO                                    ,                                     ,                 ,S/N
31/10/2013 15:12,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LAGOINHA                                          ,BAIRRO                        ,735
31/10/2013 15:15,1,RUA,PLATINA                                           ,PRADO                                             ,BAIRRO                        ,57
31/10/2013 16:13,1,RUA,JOAQUIM PEREIRA                                   ,SANTA BRANCA                                      ,BAIRRO                        ,425
31/10/2013 16:13,1,RUA,DOS INCONFIDENTES                                 ,                                     ,                 ,SN
31/10/2013 16:13,2,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,0
31/10/2013 16:13,3,AVE,GETULIO VARGAS                                    ,                                     ,                 ,SN
31/10/2013 16:15,1,RUA,AIURUOCA                                          ,SAO PAULO                                         ,BAIRRO                        ,S/N
31/10/2013 16:20,1,AVE,DO CONTORNO                                       ,CARLOS PRATES                                     ,BAIRRO                        ,10325
31/10/2013 16:36,1,RUA,DOS TAMOIOS                                       ,CENTRO                                            ,BAIRRO                        ,1023
31/10/2013 17:09,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,EYMARD                                            ,BAIRRO                        ,0
31/10/2013 17:09,2,RUA,JOAQUIM GOUVEIA                                   ,EYMARD                                            ,BAIRRO                        ,0
31/10/2013 17:09,3,RUA,MARIA AUXILIADORA                                 ,EYMARD                                            ,BAIRRO                        ,0
31/10/2013 17:47,1,AVE,RAJA GABAGLIA                                     ,SANTA LUCIA                                       ,BAIRRO                        ,4175
31/10/2013 18:01,1,RUA,GUARARAPES                                        ,GLORIA                                            ,BAIRRO                        ,S/N
31/10/2013 18:01,2,RUA,MARIA DA SILVEIRA                                 ,GLORIA                                            ,BAIRRO                        ,S/N
31/10/2013 18:23,1,AVE,NOSSA SENHORA DE FATIMA                           ,CARLOS PRATES                                     ,BAIRRO                        ,2828
31/10/2013 18:59,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CALIFORNIA                                        ,BAIRRO                        ,KM 473
31/10/2013 19:12,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,S/N
31/10/2013 19:12,2,RUA,DOS CARIJOS                                       ,CENTRO                                            ,BAIRRO                        ,S/N
31/10/2013 19:20,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,960
31/10/2013 19:58,1,RUA,MUZAMBINHO                                        ,SERRA                                             ,BAIRRO                        ,S/N
31/10/2013 19:58,2,RUA,DO OURO                                           ,SERRA                                             ,BAIRRO                        ,S/N
31/10/2013 20:31,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,S/N
31/10/2013 20:31,2,RUA,DOS CAETES                                        ,CENTRO                                            ,BAIRRO                        ,S/N
31/10/2013 20:39,1,RUA,SAPUCAI                                           ,FLORESTA                                          ,BAIRRO                        ,SN
31/10/2013 20:39,2,RUA,SILVA JARDIM                                      ,FLORESTA                                          ,BAIRRO                        ,SN
31/10/2013 21:00,1,AVE,MEM DE SA                                         ,VILA NOVO SAO LUCAS                               ,VILA                          ,1610
31/10/2013 21:41,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,1270
31/10/2013 21:44,1,RUA,URSULA PAULINO                                    ,CINQUENTENARIO                                    ,BAIRRO                        ,763
31/10/2013 22:45,1,RUA,MONTE LIBANO                                      ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,188
31/10/2013 22:55,1,AVE,CRISTIANO MACHADO                                 ,SILVEIRA                                          ,BAIRRO                        ,1757
31/10/2013 23:46,1,RUA,ALVARES MACIEL                                    ,                                     ,                 ,SN
31/10/2013 23:46,2,RUA,MARANHAO                                          ,                                     ,                 ,SN
01/11/2013 00:10,1,AVE,RISOLETA NEVES                                    ,                                     ,                 ,0
01/11/2013 01:10,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
01/11/2013 01:10,1,RUA,PENALVA                                           ,DOM SILVERIO                                      ,BAIRRO                        ,20
